source_crop,crop_type,crop_status,hobli,taluk,village,lat,lon,year,season,survey_date,distance_km,spatial_status,temporal_status,tabular_matched,tabular_level,satellite_status,ndvi_available,evi_available,is_duplicate,valid_cropfusion_sample,rejection_reasons,annual_rainfall_mm,dewpoint_c,elevation,evi,is_cropland,kharif_evi,kharif_ndvi,kharif_ndwi,land_cover_class,ndre,ndvi,ndwi,rabi_evi,rabi_ndvi,rabi_ndwi,relative_humidity_pct,s2_obs_count,savi,slope,soil_clay_pct,soil_moisture,soil_organic_carbon,soil_ph,soil_sand_pct,soil_type_class,temperature_c,env_match_distance_m,env_match_year,env_dk_index,env_match_method,env_match_confidence,env_season_for_features,env_support,_match_key
Coconut,coconut,exact,BANTVALA,Bantwal,AMTADI,12.915073,75.0315712,2020,Kharif,2020-09-25,0.1233,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4589.670391838997,22.787618469167512,82.11536320678043,2.5909902499940984,0,0.32420326287707646,0.30287323512799547,-0.2566902413822095,10,0.5445891913738953,0.7656366044914211,-0.6741622564427254,2.8133605403877273,0.7848697607950588,-0.69357902981052,78.64518697376391,53.99999999999999,1.148279404233641,7.166116324105379,357.6544558409424,0.3024273622759836,413.55394377220676,55.99999999999999,471.53853369078325,389,26.810454406873085,123.28,2020,5373_0,knn_idw,HIGH,Kharif,1.0,12.915073|75.0315712|2020|Kharif|coconut
Coconut,coconut,exact,BANTVALA,Bantwal,AMTADI,12.8968979,75.0315595,2020,Kharif,2020-08-24,0.2546,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4627.021753570066,22.78761846916752,38.311756579878974,1.9620077930538695,0,2.7119770197255555,0.6762089066446563,-0.6040429654769371,10,0.4161650778917747,0.6026872301289727,-0.5721046587749266,2.1458596952538675,0.6392396008320946,-0.6048282473817272,78.64518697376391,54.00000000000001,0.9038911728452442,8.51448226421091,364.478141022891,0.3015170559987802,410.41989977027873,57.474953954979156,459.84247433411656,389,26.810454406873088,254.55,2020,5671_0,knn_idw,MEDIUM,Kharif,1.0,12.8968979|75.0315595|2020|Kharif|coconut
Coconut,coconut,exact,BANTVALA,Bantwal,AMTADI,12.9124402,75.0341071,2020,Kharif,2020-08-25,0.1092,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4589.670391838998,22.78761846916751,95.26651396525504,2.5931782483184507,0,0.7276867025398368,0.32469978049104486,-0.2993879722915215,10,0.5336725264780305,0.762354411469859,-0.6703412217822693,2.8514718044386114,0.7907644096295341,-0.6936777754407684,78.6451869737639,54.0,1.1433587650279495,9.246565679334283,358.30232253543744,0.30353662447718627,432.3726348467568,56.0,471.4121038873047,389,26.810454406873085,109.21,2020,39088_0,knn_idw,HIGH,Kharif,1.0,12.9124402|75.0341071|2020|Kharif|coconut
Pepper (Black),pepper,alias,BANTVALA,Bantwal,AMTADI,12.9124493,75.0338309,2020,Kharif,2020-08-25,0.0809,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4589.6703918389985,22.787618469167516,94.23775302192591,2.6585202513820545,0,1.1700460178502705,0.3465893751727015,-0.3221579262393039,10,0.5435931346941364,0.7740823954174629,-0.677593860732004,2.9044925792398613,0.802217436891609,-0.7017823403577983,78.6451869737639,54.0,1.160945901175427,9.628630839695385,358.5731561171729,0.30350452171201303,435.33358676657565,56.00000000000001,471.23091074724044,389,26.810454406873085,80.89,2020,39088_0,knn_idw,HIGH,Kharif,1.0,12.9124493|75.0338309|2020|Kharif|pepper
Coconut,coconut,exact,BANTVALA,Bantwal,AMTADI,12.9198837,75.030808,2020,Kharif,2020-08-28,0.0769,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4589.670391838998,22.787618469167512,61.71466255398724,2.6140227210194755,0,7.898906430210652,0.6681895353403923,-0.5872845673448729,10,0.5644201917025935,0.794187446685015,-0.6976869555284052,2.6946742043960343,0.8050117329039086,-0.7088854487033198,78.6451869737639,54.0,1.1911197411458534,3.3479196394816766,350.98209029946656,0.30213904,379.1900000666668,56.00000000000001,463.0859874821746,255,26.81045440687308,76.95,2020,57584_0,knn_idw,HIGH,Kharif,1.0,12.9198837|75.030808|2020|Kharif|coconut
Pepper (Black),pepper,alias,BANTVALA,Bantwal,AMTADI,12.9199236,75.0308474,2020,Kharif,2020-08-28,0.0777,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4589.670391838998,22.78761846916751,61.71619237064045,2.614566826422545,0,7.933470350037426,0.668087661246571,-0.5871585993239916,10,0.5644886979852782,0.7941381370106135,-0.6976492017059638,2.69515253062929,0.8050369385816979,-0.7088689353010159,78.6451869737639,54.0,1.1910457046193839,3.35570763788567,350.9799659087095,0.30213903999999997,379.20183284974877,56.0,463.0959553116369,255,26.810454406873077,77.79,2020,57584_0,knn_idw,HIGH,Kharif,1.0,12.9199236|75.0308474|2020|Kharif|pepper
Coconut,coconut,exact,BANTVALA,Bantwal,ARALA,12.9483495,75.0090752,2020,Kharif,2020-10-06,0.0342,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4589.670391838998,22.787618469167512,43.09340665532654,1.6274030845725078,0,2.482858823809891,0.6751470802707297,-0.6258379631269061,10,0.44323077221181484,0.5791259338845333,-0.5754736433298356,1.8611489753364914,0.6335359008435467,-0.5987250234173692,78.64518697376388,53.99999999999999,0.8685629662046913,9.708812532741836,363.13522297261346,0.30213904,416.3732629046659,56.11678679298977,468.57741908981797,255,26.810454406873077,34.17,2020,66790_0,knn_idw,HIGH,Kharif,1.0,12.9483495|75.0090752|2020|Kharif|coconut
Pepper (Black),pepper,alias,BANTVALA,Bantwal,AMTADI,12.9189779,75.0279321,2020,Kharif,2020-09-25,0.1382,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4589.670391838998,22.78761846916751,54.857242316067236,2.4971175860406647,0,3.2689630682438304,0.7459262093206946,-0.6438525177529689,10,0.5129654421555571,0.7481460597605829,-0.6586114016486796,2.755961996396463,0.7830593294969435,-0.6834835034962449,78.64518697376388,53.999999999999986,1.1220539883353313,4.272153205886239,350.67827809932567,0.30213903999999997,392.47724331460563,56.0,449.96680783227896,255,26.810454406873077,138.21,2020,35144_0,knn_idw,HIGH,Kharif,1.0,12.9189779|75.0279321|2020|Kharif|pepper
Coconut,coconut,exact,BANTVALA,Bantwal,ARALA,12.9492693,75.0068016,2020,Kharif,2020-08-27,0.053,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4585.947252076497,22.78639424955217,44.690864299074256,2.6116965451148615,0,3.0026166827895073,0.6925550352311349,-0.6059110317627437,10,0.5017694376494772,0.7327756493320479,-0.6406553728044073,3.0179140305771797,0.7507463660142671,-0.6496567634054707,78.64690059265469,54.00000000000001,1.0989998642408991,12.320816679639607,354.52739182411864,0.3021390400000001,396.59731030433727,56.91576636463835,474.7821535691585,255,26.80882273922754,53.05,2020,39731_0,knn_idw,HIGH,Kharif,1.0,12.9492693|75.0068016|2020|Kharif|coconut
Coconut,coconut,exact,BANTVALA,Bantwal,AMTADI,12.898995,75.0141567,2020,Kharif,2020-10-09,0.0741,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4627.021753570066,22.78761846916752,64.32088137196303,2.2732026743780596,0,-6.969838868149315,0.4919834384698321,-0.3766053601139829,10,0.3993542177690271,0.650928161790531,-0.6026655500478496,2.650748091363354,0.7128294788754869,-0.6397011069161004,78.64518697376391,54.00000000000001,0.9762041650125878,7.754350382727228,364.6302410438097,0.2991651,485.11682496423606,56.821043425197566,481.566971812494,389,26.81045440687308,74.09,2020,20997_0,knn_idw,HIGH,Kharif,1.0,12.898995|75.0141567|2020|Kharif|coconut
Coconut,coconut,exact,BANTVALA,Bantwal,AMTADI,12.898912,75.0301978,2020,Kharif,2020-09-26,0.153,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4619.551682612183,22.78761846916751,20.908958519073146,2.3336860827745114,0,3.0333420390555488,0.700798362664082,-0.6083989521700167,10,0.49261474978867975,0.7080516018866075,-0.6325629526609727,2.4977573625948875,0.7335387246460408,-0.6633793323450535,78.64518697376388,53.999999999999986,1.0619245728755875,2.4497612962887634,365.46024060429664,0.2995893852465519,458.46532747554136,58.271931537261445,460.2602169996664,389,26.810454406873077,152.97,2020,5768_0,knn_idw,HIGH,Kharif,1.0,12.898912|75.0301978|2020|Kharif|coconut
Coconut,coconut,exact,BANTVALA,Bantwal,ARALA,12.9407418,75.023386,2020,Kharif,2020-10-07,0.0153,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4589.670391838998,22.787618469167512,95.65582109784917,1.2511035475441037,0,9.281620211814337,0.28508074916493276,-0.2675021025531203,10,0.3516016523950484,0.5411724933865274,-0.5877439626239023,1.513636929952267,0.5945785816667797,-0.604083204453249,78.64518697376391,54.00000000000001,0.8116596693096344,10.355148188138822,352.00826393108355,0.3021390400000001,456.1570547249572,56.994296441686195,470.0051207455394,340,26.81045440687308,15.37,2020,6062_0,knn_idw,HIGH,Kharif,1.0,12.9407418|75.023386|2020|Kharif|coconut
Pepper (Black),pepper,alias,BANTVALA,Bantwal,ARALA,12.9390325,75.0339172,2020,Kharif,2020-10-07,0.1128,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4589.670391838998,22.787618469167516,92.10428095970603,1.9855109464851401,0,4.329371455474537,0.7047861692989624,-0.5956502259892485,10,0.41779765268790664,0.6937379522722343,-0.6549084020460484,2.229961022829252,0.7402428187456971,-0.6833618034937767,78.64518697376391,54.00000000000001,1.0404721734741214,14.158952126664007,340.1775395924572,0.3031579677250295,453.91876563439035,55.91326404414057,473.6241339559342,389,26.810454406873085,112.83,2020,49067_0,knn_idw,HIGH,Kharif,1.0,12.9390325|75.0339172|2020|Kharif|pepper
Coconut,coconut,exact,BANTVALA,Bantwal,ARALA,12.9391509,75.0354851,2020,Kharif,2020-10-08,0.1718,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4589.6703918389985,22.787618469167512,72.09389711669331,1.6978274359415026,0,2.910998241199191,0.5992101288289219,-0.5276171453719063,10,0.3988052924684056,0.6079364295145154,-0.5937530436410913,1.8971124584647858,0.6450127072747495,-0.6217144107346603,78.64518697376391,53.99999999999999,0.9117693673137024,5.706063110859679,345.42175038593166,0.30350509999999997,403.8130092555687,56.27809479706292,464.3850351414446,389,26.81045440687308,171.83,2020,51171_0,knn_idw,HIGH,Kharif,1.0,12.9391509|75.0354851|2020|Kharif|coconut
Coconut,coconut,exact,BANTVALA,Bantwal,AMTADI,12.9010375,75.0102075,2020,Kharif,2020-10-10,0.0653,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4599.618766613016,22.787618469167505,51.023112531704534,2.460375523659089,0,2.9814525848791686,0.7232853452594219,-0.6491307499714439,10,0.5364982993743918,0.7396819343392713,-0.6739864593182682,2.680153539731908,0.7661489379087689,-0.6952975645180199,78.64518697376388,53.99999999999999,1.1093541418300898,4.318534735552897,342.75691251525495,0.2991651,393.26008943245364,56.93118977134045,450.165270518339,262,26.810454406873077,65.27,2020,66525_0,knn_idw,HIGH,Kharif,1.0,12.9010375|75.0102075|2020|Kharif|coconut
Coconut,coconut,exact,BANTVALA,Bantwal,AJJIBETTU,12.9610772,75.1119743,2020,Kharif,2020-09-22,0.0855,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4388.926767269149,22.366673753526126,95.47029121254363,1.6874467564051066,0,3.914415025058222,0.5234684740330254,-0.45168071671547344,10,0.39572312525220554,0.5484157447998658,-0.5411719539902414,2.1497629214807317,0.6268523829212694,-0.5848557041178576,77.7790784565908,26.999999999999993,0.822502758165502,4.437762915437194,335.10747653218164,0.3035051,436.71373263306424,56.892523467818386,423.90172002827455,392,26.564462279037805,85.56,2020,39054_0,knn_idw,HIGH,Kharif,1.0,12.9610772|75.1119743|2020|Kharif|coconut
Pepper (Black),pepper,alias,BANTVALA,Bantwal,AJJIBETTU,12.9609362,75.1116057,2020,Kharif,2020-09-22,0.0429,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4388.92676726915,22.366673753526126,89.81824864846041,2.426106616325422,0,3.6955341122167935,0.6787919532078899,-0.5824408349326988,10,0.4975930011262777,0.7190231357278433,-0.6407166786093491,2.4960933876375915,0.7374941406780023,-0.6586503460829124,77.77907845659081,27.0,1.0783785045604115,4.493773534456527,335.13344558307125,0.3035051,447.3682102453246,56.86655441692877,423.99999999999994,389,26.564462279037805,42.83,2020,39054_0,knn_idw,HIGH,Kharif,1.0,12.9609362|75.1116057|2020|Kharif|pepper
Coconut,coconut,exact,BANTVALA,Bantwal,AJJIBETTU,12.9756417,75.1255171,2020,Kharif,2020-09-18,0.2532,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4388.926767269149,22.366673753526126,79.97107178258743,2.2928490003592787,0,2.8122773497451936,0.5888064061496944,-0.5238310552607529,10,0.49896563297775204,0.6882208845351456,-0.6161690458782928,2.5347879917978475,0.6935456515204447,-0.6082906129818981,77.7790784565908,26.298555913748366,1.032193191133225,3.752138139732572,341.468843585306,0.30161553192672114,443.27809826675065,56.65328393628142,442.2476209394151,262,26.5644622790378,253.16,2020,3956_0,knn_idw,MEDIUM,Kharif,1.0,12.9756417|75.1255171|2020|Kharif|coconut
Pepper (Black),pepper,alias,BANTVALA,Bantwal,ARALA,12.9426358,75.0238822,2020,Kharif,2020-10-08,0.1034,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4589.670391838998,22.78761846916751,79.96064469319815,2.3559079426191962,0,19.805049839313316,0.570933696067251,-0.48371272476826155,10,0.5027693395250761,0.7507071132115845,-0.6731787721569361,2.584998954777597,0.7671249662431674,-0.6807189222318767,78.6451869737639,54.0,1.1259053641523333,11.267333822683648,353.6030234198754,0.30213903999999997,443.4639889761783,56.917407005044105,469.91740700504414,340,26.81045440687308,103.39,2020,5324_0,knn_idw,HIGH,Kharif,1.0,12.9426358|75.0238822|2020|Kharif|pepper
Coconut,coconut,exact,BANTVALA,Bantwal,AMTADI,12.8948425,75.0198138,2020,Kharif,2020-09-28,0.0346,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4627.021753570066,22.78761846916752,26.02778691833842,2.5877075222161734,0,3.536552329850632,0.7261628328990226,-0.6283823016042971,10,0.5241471880063842,0.759344862729261,-0.6734804503872759,2.977245719637996,0.7954551734153762,-0.7004878591439611,78.6451869737639,54.00000000000001,1.138849231308851,3.244731346374986,355.84618582496176,0.2991651,446.5786278769634,57.0,486.2505385463482,389,26.81045440687308,34.59,2020,30927_0,knn_idw,HIGH,Kharif,1.0,12.8948425|75.0198138|2020|Kharif|coconut
Coconut,coconut,exact,BANTVALA,Bantwal,ARALA,12.9443283,75.0086836,2020,Kharif,2020-10-09,0.0609,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4589.6703918389985,22.78761846916751,79.29994131078644,2.221362844264109,0,2.7262894312159154,0.7039149582473232,-0.6394892304291091,10,0.4980374491874252,0.7190002302843576,-0.6508772426961653,2.577047976612583,0.7529794362267723,-0.6802272453793933,78.6451869737639,53.99999999999999,1.0783348069326644,4.386932338726462,359.30137649131103,0.30213903999999997,409.11345145482017,56.12149308404016,472.57849660198013,255,26.810454406873077,60.85,2020,18474_0,knn_idw,HIGH,Kharif,1.0,12.9443283|75.0086836|2020|Kharif|coconut
Pepper (Black),pepper,alias,BANTVALA,Bantwal,ARALA,12.9443151,75.0087012,2020,Kharif,2020-10-09,0.0632,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4589.670391838998,22.787618469167512,79.17340020424986,2.226604840143268,0,2.734531453989646,0.7050703980600844,-0.6397835759831163,10,0.4982758303934958,0.7195696567483776,-0.6510114905595307,2.582003785217749,0.7535274071493694,-0.6803512128602942,78.64518697376391,53.99999999999999,1.0791889461327533,4.487744466821531,359.41241145754987,0.30213904,409.10792492759174,56.125900775075294,472.5793772162493,255,26.810454406873077,63.23,2020,18474_0,knn_idw,HIGH,Kharif,1.0,12.9443151|75.0087012|2020|Kharif|pepper
Coconut,coconut,exact,BANTVALA,Bantwal,AJJIBETTU,12.967565,75.1164504,2020,Kharif,2020-09-23,0.2079,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4388.92676726915,22.366673753526133,92.66110833331831,1.297662411205774,0,5.660530690862272,0.6536688978538524,-0.5915266926628471,10,0.3253238918529238,0.48169568159131737,-0.5271211044665832,1.6488490667202618,0.5622205363534047,-0.5720913769655533,77.77907845659082,27.00000000000001,0.7224428456836172,3.1633584052123593,327.36448683080204,0.3035051000000001,418.01859459146755,57.0,427.6278781735953,262,26.56446227903781,207.91,2020,37364_0,knn_idw,HIGH,Kharif,1.0,12.967565|75.1164504|2020|Kharif|coconut
Pepper (Black),pepper,alias,BANTVALA,Bantwal,AJJIBETTU,12.9675788,75.1164676,2020,Kharif,2020-09-23,0.207,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4388.926767269149,22.36667375352613,92.70447201208138,1.298292338150431,0,5.623408993956579,0.6543958504276604,-0.5923560613024762,10,0.32564889376998746,0.4820338392561118,-0.5273758569466113,1.6500259143451568,0.5626576819054429,-0.5724541349641126,77.77907845659082,27.000000000000004,0.7229500650619493,3.1684225570362337,327.3586731813004,0.3035051,417.92060827366464,57.00000000000001,427.62259236467236,262,26.5644622790378,206.97,2020,37364_0,knn_idw,HIGH,Kharif,1.0,12.9675788|75.1164676|2020|Kharif|pepper
Coconut,coconut,exact,BANTVALA,Bantwal,AMTADI,12.9260013,75.0330791,2020,Kharif,2020-08-30,0.0081,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4589.670391838998,22.787618469167516,98.03635141054282,2.5713709731780487,0,-22.38012730969404,0.48449552831375503,-0.38523111128824006,10,0.5217145674077018,0.7454259371496843,-0.6545336530613447,2.8117238207264617,0.7869757893575763,-0.6731314545130823,78.64518697376391,54.0,1.1179621674638078,4.012237971886236,346.9933622129266,0.3034995244772276,390.0508808597579,56.000000000000014,460.00461120367595,389,26.810454406873077,8.03,2020,72871_0,knn_idw,HIGH,Kharif,1.0,12.9260013|75.0330791|2020|Kharif|coconut
Coconut,coconut,exact,BANTVALA,Bantwal,ARALA,12.9429005,75.0111992,2020,Kharif,2020-10-10,0.245,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4589.6703918389985,22.787618469167516,88.46884767199585,2.203112250333393,0,2.5399271281544755,0.6865319444249027,-0.6121342796318907,10,0.4861509449217974,0.7048653844604318,-0.642952305198662,2.679544315348793,0.7770601608541513,-0.6867049186975013,78.64518697376391,54.00000000000001,1.0571459097169413,6.5637263486654565,354.45351472626396,0.3021390400000001,422.96510497317706,56.36586361999628,475.2447893527243,255,26.810454406873085,244.95,2020,62048_0,knn_idw,HIGH,Kharif,1.0,12.9429005|75.0111992|2020|Kharif|coconut
Pepper (Black),pepper,alias,BANTVALA,Bantwal,AMTADI,12.9224684,75.0302592,2020,Kharif,2020-09-28,0.0436,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4589.670391838998,22.787618469167512,60.695768524883384,2.7243731798493123,0,3.1967527946705174,0.7625787521686553,-0.6634267588849213,10,0.5956641385802081,0.7973137000505467,-0.699953473917656,2.8375130834372446,0.8230321855295414,-0.7165922417685323,78.64518697376391,54.0,1.1958027967072493,7.119056588043623,349.87986148223587,0.30213903999999997,380.6863928933083,56.0,466.46239490071474,389,26.810454406873077,43.57,2020,1656_0,knn_idw,HIGH,Kharif,1.0,12.9224684|75.0302592|2020|Kharif|pepper
Coconut,coconut,exact,BANTVALA,Bantwal,AJJIBETTU,12.9825774,75.117375,2020,Kharif,2020-09-24,0.0955,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4388.926767269149,22.36667375352613,83.7219290832986,1.9888100284515522,0,-0.34527398786524477,0.13986277547917822,-0.10081614540080616,10,0.4434908518562653,0.6559428537580705,-0.6194023034059668,2.275135448284861,0.6949225855859337,-0.6382781168755033,77.77907845659081,26.0,0.9837660020883431,3.9285417043032127,334.17208811063705,0.3035051,391.58292877854126,57.0,417.180755382174,387,26.5644622790378,95.48,2020,69598_0,knn_idw,HIGH,Kharif,1.0,12.9825774|75.117375|2020|Kharif|coconut
Coconut,coconut,exact,BANTVALA,Bantwal,BADAGA KAJEKARU,12.9133332,75.200273,2020,Kharif,2020-10-01,0.1911,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4475.999397705747,21.75249244782628,101.16108263364634,2.6801531743399405,0,3.0646627534013655,0.7849119498560864,-0.6712488470295328,10,0.4935882444539088,0.7617484857040251,-0.6632444793609997,2.759690114732471,0.7847804834872704,-0.6773070510276861,77.83268600048446,26.999999999999996,1.1424380098513578,11.585744267433416,326.04463712483556,0.29822065999999997,419.41167979579996,56.00000000000001,457.8666223033068,392,25.91908636010828,191.06,2020,4927_0,knn_idw,HIGH,Kharif,1.0,12.9133332|75.200273|2020|Kharif|coconut
